target_id,PGMTL9_rmse,pb0_rmse,diff,SDF,textname,notes
nhdhr_167258140,2.272216794,3.973104263,-1.700887469,1.770072378,Ninth Crow Wing Lake,
nhdhr_120018605,2.271306584,3.488223331,-1.216916747,1.262248165,Round Lake,
nhdhr_120020201,2.270694271,4.680332894,-2.409638623,1.44801281,Lake Edina,
nhdhr_59747989,2.269612175,2.78584573,-0.5162335551,2.714340195,Gilbert Lake,
nhdhr_73028889,2.269500734,1.840712309,0.4287884247,1.900742219,Diamond Lake,
nhdhr_167258093,2.268509722,5.96307672,-3.694566998,3.484307478,Little Mantrap Lake,
nhdhr_75655589,2.267941085,3.222535514,-0.9545944284,1.043420332,Pine Lake,
nhdhr_34129033,2.2603883,2.042556762,0.2178315387,1.398880466,Thies Lake,
nhdhr_120018926,2.259955086,3.659139316,-1.399184229,1.222028692,Sucker Lakes,
nhdhr_109945420,2.258836813,2.284426272,-0.02558945853,1.743748977,Little Beaver Lake,
nhdhr_45363487,2.257568911,1.99384669,0.2637222204,1.403902905,Lake Arvilla,
nhdhr_45380691,2.257500965,3.346932542,-1.089431576,2.085994598,Little Birch Lake,
nhdhr_37647897,2.25385804,5.327673828,-3.073815787,1.474094922,,
nhdhr_82955835,2.250822156,2.917513151,-0.6666909955,1.799467922,Point Lake,
nhdhr_91684733,2.249163303,1.902904161,0.3462591422,2.201222877,Wapogasset Lake,
nhdhr_114545427,2.248962261,2.262396632,-0.01343437059,1.263843815,Dyers Lake,
nhdhr_72863917,2.248379148,1.650359434,0.5980197137,1.640421466,Ponto Lake,
nhdhr_166866602,2.247831634,1.619666652,0.6281649825,1.483501136,Kid Lake,
nhdhr_59805957,2.247769495,3.393681693,-1.145912199,1.206401159,Gilmore Lake,
nhdhr_152512528,2.247619599,2.147379314,0.1002402848,1.957307527,Little Lake,
nhdhr_106351239,2.24533488,2.483520036,-0.2381851562,1.886863345,Jorgens Lake,
nhdhr_120020436,2.243995362,2.854499185,-0.610503823,1.985684382,Elbow Lake,
nhdhr_129226232,2.243765214,4.087962726,-1.844197512,3.248921323,Lake Leelanau,
nhdhr_86277535,2.243674614,2.731226712,-0.4875520973,1.03727549,Kerbs Lake,
nhdhr_120019813,2.243637829,5.547736646,-3.304098816,2.593173846,Long Lake,
nhdhr_114541955,2.243017016,1.82944215,0.4135748659,1.537476912,Lost Lake,
nhdhr_77358032,2.240266502,2.33921835,-0.09895184757,1.417838169,Amik Lake,
nhdhr_120020644,2.238603299,6.429076275,-4.190472977,1.340911641,Mistletoe Lake,
nhdhr_86280405,2.237543913,1.905073061,0.3324708521,1.905131432,Long Lake,
nhdhr_45726352,2.236497905,6.620929928,-4.384432023,1.197127574,Lake Mitchell,
nhdhr_145333926,2.235100978,2.647051676,-0.4119506978,1.676981515,North Lake,
nhdhr_120018036,2.233575281,3.187260876,-0.9536855948,1.212381937,Turtle Lake,
nhdhr_82555888,2.232111595,3.263739464,-1.03162787,1.694648975,Lake Oliver,
nhdhr_59746669,2.231985612,2.016201643,0.2157839699,1.343816026,Black Lake,
nhdhr_80999011,2.231889797,3.676499071,-1.444609274,1.891439638,Tofte Lake,
nhdhr_120019519,2.231856251,2.822890142,-0.5910338909,1.50565744,Lake Marquette,
nhdhr_86367973,2.230833732,1.474596912,0.7562368191,1.188778042,Page Lake,
nhdhr_121623887,2.229401416,1.46359092,0.765810496,1.349738227,Benedict Lake,
nhdhr_107514008,2.228760978,2.571926492,-0.3431655139,1.615094907,Lax Lake,
nhdhr_106374276,2.228238529,2.986180149,-0.7579416199,2.849742296,Little Sturgeon Lake,
nhdhr_157364926,2.228145806,2.705954532,-0.4778087264,2.110889933,Lake Blass,
nhdhr_121623808,2.227535963,4.711217513,-2.48368155,1.027562871,Lilly Lake,
nhdhr_91677283,2.226813831,1.162170581,1.06464325,1.597373708,Spirit Lake,
nhdhr_45338807,2.226233433,1.86273367,0.3634997626,1.273524432,Bear Lake,
nhdhr_120018774,2.225947715,1.972094094,0.253853621,2.703936955,Norway Lake,
nhdhr_120018885,2.222636291,4.651593122,-2.428956831,2.551641197,Sand Lake,
nhdhr_120020294,2.22253353,3.422296417,-1.199762887,1.487381975,Little Lake,
nhdhr_121544759,2.221729129,1.706674114,0.5150550153,2.02823091,Sand Lake,
nhdhr_{EB6C83D9-3B82-4F94-89C4-8392B83B1B23},2.218916566,2.055936227,0.1629803392,1.705694296,Clear Lake,
nhdhr_70330809,2.217484491,3.269474799,-1.051990308,1.472793552,Stormy Lake,
nhdhr_152372230,2.216640097,5.297543739,-3.080903643,1.579762518,Road Lake,
nhdhr_47480235,2.215203076,2.471103551,-0.2559004755,1.614198538,Bond Lake,
nhdhr_47706807,2.21425979,2.312037089,-0.09777729882,2.504543984,Dixon Lake,
nhdhr_120020446,2.214154471,2.449860064,-0.2357055935,1.385246307,Coe Lake,
nhdhr_69549211,2.211734673,2.057820152,0.1539145204,2.485853833,Sand Lake,
nhdhr_86445259,2.209928921,2.58070975,-0.3707808296,1.716208559,Pine Lake,
nhdhr_69885902,2.209310976,3.600336114,-1.391025138,2.209095193,Upper Gresham Lake,
nhdhr_120020322,2.208752291,2.195382957,0.01336933447,2.458123658,Green Lake,
nhdhr_{4F6A1C28-CFA9-45C9-B597-E2E6526275B8},2.206788082,2.940623417,-0.7338353352,1.166097548,Bald Lake,
nhdhr_45361549,2.205358545,2.652142876,-0.4467843305,1.992833251,Moose Lake,
nhdhr_120019768,2.204555788,1.61686206,0.5876937279,1.055707591,Grand Lake,
nhdhr_45364003,2.204219613,1.829593246,0.3746263677,1.689964958,,
nhdhr_111727253,2.202424725,3.419658077,-1.217233353,2.368574927,Lake Minnesuing,
nhdhr_109981572,2.201883483,3.70681791,-1.504934427,1.891921793,Hooker Lake,
nhdhr_114540053,2.200745834,2.736124189,-0.5353783558,5.505130513,Poplar Lake,
nhdhr_120018887,2.197937332,3.572773544,-1.374836211,1.898183629,Three Island Lake,
nhdhr_86364789,2.197865001,2.996001501,-0.7981365004,1.425483314,Moon Lake,
nhdhr_34126462,2.197818329,5.818441315,-3.620622986,1.279372227,Lake Magda,
nhdhr_45360087,2.197770254,3.647374879,-1.449604625,2.205412051,,
nhdhr_32671150,2.196145205,3.409461604,-1.2133164,2.11752769,Madison Lake,
nhdhr_34131335,2.195789031,2.920593787,-0.7248047553,1.119719251,,
nhdhr_86274959,2.195467718,3.360617426,-1.165149707,1.942720601,Big Cormorant Lake,
nhdhr_106352181,2.194484901,1.694848961,0.4996359399,4.129512459,Johnson Lake,
nhdhr_120019674,2.194188668,3.112342711,-0.918154043,1.955770413,Sylvan Lake,
nhdhr_120020929,2.193383311,1.473927339,0.7194559724,2.28302029,Trout Lake,
nhdhr_114336965,2.192637833,0.8148196772,1.377818155,1.04602366,East Toqua Lake,
nhdhr_166867872,2.192395579,4.122506643,-1.930111064,3.482049699,Cross Lake,
nhdhr_114540687,2.191631318,2.267359183,-0.07572786441,1.52475456,Chester Lake,
nhdhr_120019864,2.186692846,3.668717754,-1.482024908,1.682594129,Cedar Lake,
nhdhr_70336845,2.184088582,2.41732003,-0.2332314484,1.95191176,Pelican Lake,
nhdhr_120019623,2.183322328,3.422744218,-1.23942189,1.722520082,Eagle Lake,
nhdhr_155637270,2.18176032,3.137038564,-0.9552782439,2.051115244,Corey Lake,
nhdhr_143249128,2.180818522,3.944595918,-1.763777396,2.133681517,Pine Lake,
nhdhr_152517730,2.18072348,5.210807491,-3.030084011,4.006397938,Crooked Lake,
nhdhr_90770369,2.180199609,3.377456405,-1.197256796,1.697601759,Johnson Lake,
nhdhr_166867861,2.180059143,2.475458086,-0.295398943,1.917589652,Island Lake,
nhdhr_120020078,2.179653331,1.31721967,0.8624336616,1.909587549,,
nhdhr_120018627,2.176978422,2.986774751,-0.8097963293,1.639458503,Lake Ethel,
nhdhr_120020088,2.176976327,2.793313518,-0.616337191,1.409169667,Dry Wood Lake,
nhdhr_72863713,2.17670221,3.167779965,-0.9910777554,1.661750213,Sand Lake,
nhdhr_106373442,2.17495105,2.375665667,-0.200714617,1.596416418,Thistledew Lake,
nhdhr_59746765,2.172788029,2.936303072,-0.7635150429,1.570717427,Hammal Lake,
nhdhr_34242690,2.169280854,2.027074741,0.1422061126,1.338346586,Roberds Lake,
nhdhr_91689945,2.168833169,3.748989517,-1.580156347,2.425593439,Bass Lake,
nhdhr_120018056,2.168768427,4.495961967,-2.32719354,1.465947688,Moore Lake,
nhdhr_106374096,2.167522815,3.227126977,-1.059604163,3.134878145,Owen Lake,
nhdhr_121623165,2.167321413,4.070813716,-1.903492303,4.502391752,Lake Beulah,
nhdhr_86277939,2.166778354,2.550825049,-0.3840466955,1.244737331,Hoffman Lake,
nhdhr_120018575,2.166287789,2.297369342,-0.1310815536,3.025713606,Beers Lake,
nhdhr_59723351,2.16573527,1.638803694,0.5269315759,1.354170863,Trout Lake,
nhdhr_120019107,2.163202798,2.601284243,-0.4380814448,1.488445429,Meander Lake,
nhdhr_120020518,2.161256301,3.169660735,-1.008404434,1.52446809,East Leaf Lake,
nhdhr_120020374,2.16002161,2.545831584,-0.3858099735,1.827355829,Loon Lake,
nhdhr_91595431,2.158197205,2.804084537,-0.6458873327,1.435580225,,
nhdhr_120018996,2.15684829,1.900256031,0.2565922591,1.307769537,Portage Lake,
nhdhr_120020348,2.153680106,3.825488554,-1.671808448,2.063357464,Fish Lake,
nhdhr_70332307,2.153252566,1.295278534,0.8579740316,2.106129436,Gunlock Lake,
nhdhr_167258106,2.15285033,3.428312376,-1.275462046,3.103702931,Gull Lake,
nhdhr_120020277,2.152655647,2.644037064,-0.4913814176,2.086574389,Goose Lake,
nhdhr_121860155,2.152475651,2.730120944,-0.5776452929,2.527728706,Lake Mecosta,
nhdhr_105954729,2.152254884,4.753281788,-2.601026903,3.563720625,Eagles Nest Lake Number 2,
nhdhr_121860858,2.150861681,5.331336643,-3.180474962,2.440364795,Brooks Lake,
nhdhr_91690669,2.149883694,4.24784122,-2.097957526,1.755230364,Sunnybrook Lake,
nhdhr_120019832,2.144986773,2.206741179,-0.06175440609,1.155952204,Achman Lake,
nhdhr_91692261,2.143941012,4.057504348,-1.913563336,1.641587886,,
nhdhr_120018355,2.143422467,2.265260784,-0.1218383172,2.192447407,Blackwell Lake,
nhdhr_120020809,2.142694049,2.877728022,-0.7350339727,2.371608081,Spider Lake,
nhdhr_114541991,2.141056048,3.574753986,-1.433697938,3.185104274,Ball Club Lake,
nhdhr_121622394,2.140768384,3.987941644,-1.84717326,1.994107069,Pewaukee Lake 27.6,
nhdhr_34127672,2.140435001,3.320574014,-1.180139013,1.234962334,Twin Lake,
nhdhr_120019842,2.140071731,2.817359998,-0.6772882674,1.330424189,Ida Lake,
nhdhr_82553370,2.139268702,4.622285083,-2.483016381,1.307755536,Clear Lake,
nhdhr_167258129,2.138481935,2.09236342,0.04611851445,2.885067876,Sibley Lake,
nhdhr_120020252,2.138225187,0.9621777578,1.176047429,1.754742607,Silver Lake,
nhdhr_120018531,2.133281527,1.687615341,0.4456661868,2.668404027,Lake Franklin,
nhdhr_120020798,2.132190592,2.561272855,-0.4290822631,1.81126561,Twin Lakes,
nhdhr_120018284,2.130949884,1.565973328,0.5649765557,1.200739617,Sylvan Lake,
nhdhr_34128748,2.130589539,1.499401249,0.6311882902,1.644106027,Holy Name Lake,
nhdhr_34126730,2.129898653,4.603049186,-2.473150533,1.335292922,Sullivan Lake,
nhdhr_75473225,2.129724582,2.580007815,-0.4502832328,1.714547844,Franklin Lake,
nhdhr_139268510,2.129694987,1.712713289,0.4169816974,2.828621453,Long Lake,
nhdhr_120020786,2.12930929,1.436526843,0.6927824469,1.384216778,Hinds Lake,
nhdhr_120019667,2.129128308,3.943265748,-1.81413744,1.532093208,Ramsey Lake,
nhdhr_120018773,2.128478619,2.301072971,-0.1725943523,1.315806743,Andrew Lake,
nhdhr_121841063,2.128374326,1.625646877,0.5027274491,1.328394817,Strawberry Lake,
nhdhr_120019574,2.125754025,1.448581217,0.6771728075,1.450031288,Deer Lake,
nhdhr_86280299,2.124673515,3.031338391,-0.9066648755,2.055138825,Heilberger Lake,
nhdhr_69885762,2.123001571,1.531686344,0.5913152269,1.64598279,White Birch Lake,
nhdhr_120018500,2.12293581,1.640174579,0.4827612311,2.478813935,Middle Cormorant Lake,
nhdhr_59810105,2.122286131,2.744392044,-0.6221059138,1.301539701,Loon Lake,
nhdhr_120019651,2.121788934,1.801978334,0.3198105998,1.826707589,Lake John,
nhdhr_120019669,2.121584987,4.283517725,-2.161932738,1.44040578,,
nhdhr_123272612,2.119606794,1.786633332,0.3329734613,2.069483559,Walker Brook Lake,
nhdhr_70334603,2.118880997,1.227439582,0.8914414154,1.916809103,Long Lake,
nhdhr_120020757,2.118764856,1.941447813,0.1773170431,1.874199096,Boulder Lake,
nhdhr_120020190,2.118149682,1.642418086,0.4757315963,1.552409979,Shady Oak Lake,
nhdhr_45725974,2.116119303,2.153339255,-0.03721995241,1.620495935,Thompson Lake,
nhdhr_120018682,2.116071436,4.009116315,-1.893044878,1.979018298,Chippewa Lake,
nhdhr_155445161,2.115309591,4.804245265,-2.688935674,1.231984972,Silver Lake,
nhdhr_120020181,2.113834441,3.412125895,-1.298291454,2.126993166,Lake Emily,
nhdhr_75654561,2.11347258,2.629977654,-0.5165050743,1.608911758,White Clay Lake,
nhdhr_120019188,2.113469947,3.02167355,-0.9082036027,4.057809595,Snowbank Lake,
nhdhr_120020826,2.112036193,1.709238545,0.4027976483,1.337705886,Lake Edward,
nhdhr_111861635,2.111160978,2.896038722,-0.784877744,1.413077277,Kentuck Lake,
nhdhr_167256820,2.110467839,3.584890835,-1.474422996,1.830444246,Bolfing Lake,
nhdhr_120019058,2.108219292,3.77392656,-1.665707267,7.076601354,Sand Point Lake,
nhdhr_120019912,2.10803453,4.302718361,-2.194683831,1.586562558,Kimble Lake,
nhdhr_34124906,2.107442798,4.466533074,-2.359090276,1.240284019,Black Lake,
nhdhr_80004325,2.105412038,3.557597918,-1.452185879,1.195152857,Forest Lake,
nhdhr_120018316,2.105168849,3.946715218,-1.841546369,2.370890522,Lake Alexander,
nhdhr_106350575,2.103054547,3.315949679,-1.212895132,1.619290167,Peary Lake,
nhdhr_{6E1B7283-E3E4-4808-B8A2-34926D5E9358},2.102376939,2.147280085,-0.04490314622,1.441208358,Lake Irving,
nhdhr_120018897,2.102242227,2.796279512,-0.694037285,3.347867429,North Star Lake,
nhdhr_120020537,2.100852827,1.960534782,0.1403180453,2.157871188,Stewart Lake,
nhdhr_34124789,2.100734212,4.62184742,-2.521113208,1.202887378,Charley Lake,
nhdhr_152707734,2.100525311,1.747156127,0.3533691841,2.687206192,Murray Lake,
nhdhr_157067854,2.100342009,3.374790434,-1.274448424,2.766261389,Duncan Lake,
nhdhr_143250706,2.099465337,3.673963512,-1.574498176,1.424641701,Lake Lorraine,
nhdhr_120020917,2.099273171,2.273199262,-0.1739260915,1.573469759,Sand Lake,
nhdhr_120018434,2.097225024,2.372503756,-0.2752787315,1.827288706,Pickerel Lake,
nhdhr_143250629,2.09717656,2.780437895,-0.6832613345,2.310190994,Rice Lake,
nhdhr_70332127,2.096715943,1.611125133,0.4855908103,1.238117723,Moon Lake,
nhdhr_120019877,2.09387096,2.081321907,0.01254905301,1.475296964,Ruth Lake,
nhdhr_75652763,2.092290148,2.766765998,-0.6744758498,3.277526874,Sawyer Lake,
nhdhr_47487372,2.091471328,1.836524865,0.2549464628,1.517788292,McKenzie Lake,
nhdhr_120018307,2.090375568,6.191135389,-4.100759821,3.353896998,Washburn Lake,
nhdhr_74926397,2.089848086,1.68939009,0.4004579955,1.848069034,Blueberry Lake,
nhdhr_120020835,2.086522833,2.005192923,0.08132990975,1.12880173,Round Lake,
nhdhr_120019847,2.083954178,4.357359856,-2.273405678,1.449067721,Birch Lake,
nhdhr_120020257,2.083650186,3.611539202,-1.527889016,2.08129699,Titlow Lake,
nhdhr_72863597,2.083527159,2.273842689,-0.1903155305,2.168512192,Mule Lake,
nhdhr_121859063,2.083349564,1.965396885,0.1179526796,1.789996664,Windover Lake,
nhdhr_151959463,2.08125629,1.681141873,0.4001144172,1.557839943,Clark Lake,
nhdhr_126609214,2.080830331,4.783044001,-2.70221367,2.997709723,,
nhdhr_72863507,2.079777092,4.359760539,-2.279983447,1.364120035,Hunter Lake,
nhdhr_109944440,2.078964036,3.361161376,-1.28219734,1.723811557,Grand Sable Lake,
nhdhr_117650259,2.078706025,3.410068392,-1.331362367,1.597128572,Heron Lake,
nhdhr_91597171,2.077699727,4.874640408,-2.796940681,1.618176778,Crystal Lake,
nhdhr_152517995,2.076946994,3.911699577,-1.834752583,2.221464212,Gull Lake,
nhdhr_91691403,2.07654967,6.808714245,-4.732164575,2.004377914,Mud Lake,
nhdhr_70330299,2.076130229,2.778531834,-0.7024016044,2.296846849,Black Oak Lake,
nhdhr_120020426,2.075245716,4.101846405,-2.026600689,1.750132705,Butterball Lake,
nhdhr_32672239,2.074240877,3.573444247,-1.49920337,2.680330947,Lura Lake,
nhdhr_123271438,2.074181864,2.198026556,-0.1238446929,1.642844147,Pine Lake,
nhdhr_120018055,2.073505321,3.826279271,-1.75277395,1.401203998,Snail Lake,
nhdhr_91679975,2.071486581,2.231428047,-0.1599414655,1.615340539,North Pipe Lake,
nhdhr_86282713,2.071063038,2.896952297,-0.825889259,1.067546221,Pebble Lake,
nhdhr_45364117,2.06941496,2.884071625,-0.8146566649,2.232383215,Schwappauff Lake,
nhdhr_120019006,2.069161514,1.8180941,0.2510674143,1.428951044,Man Lake,
nhdhr_151870594,2.067087822,3.076143349,-1.009055528,1.385626398,Crystal Lake,
nhdhr_69885924,2.067040461,3.518180232,-1.45113977,1.365723113,Wild Rice Lake,
nhdhr_72863573,2.066755101,2.860737163,-0.7939820619,1.476002132,Widow Lake,
nhdhr_114542371,2.066106676,6.311539867,-4.245433191,1.10948901,Thrush Lake,
nhdhr_86280333,2.065260032,4.65370878,-2.588448748,1.52123234,Pickerel Lake,
nhdhr_69886210,2.062957621,3.701739732,-1.63878211,1.879917438,Ike Walton Lake,
nhdhr_155443778,2.062857519,2.878470161,-0.8156126417,1.867850707,McGinnis Lake,
nhdhr_59748263,2.061215669,2.55765788,-0.4964422114,1.08651688,Portage Lake,
nhdhr_114542327,2.060423864,4.677761429,-2.617337565,2.191736334,Pine Lake,
nhdhr_82552060,2.056170739,3.180814672,-1.124643933,2.39083502,South Turtle Lake,
nhdhr_106352151,2.046793276,3.055858458,-1.009065182,1.497275383,Mukooda Lake,
nhdhr_120019527,2.046024446,2.909007478,-0.8629830322,1.826029791,Andrusia Lake,
nhdhr_120018787,2.043632517,1.452963465,0.5906690521,2.178540509,Bear Lake,
nhdhr_47723649,2.042998183,3.048615233,-1.00561705,2.307344097,Long Lake,
nhdhr_47707845,2.042243305,2.10247579,-0.0602324855,1.443544897,South Twin Lake,
nhdhr_70330275,2.042025709,1.493018076,0.5490076335,1.728014012,Little Bateau Lake,
nhdhr_120020766,2.040785279,4.286269485,-2.245484207,4.684960909,Lake Belle Taine,
nhdhr_120018559,2.039832484,2.533524928,-0.4936924444,2.238815497,McDonald Lake,
nhdhr_34133487,2.039319242,2.921221818,-0.8819025759,1.048858126,,
nhdhr_86369131,2.039253294,1.557451076,0.4818022186,1.445748656,Lake Simon,
nhdhr_74925577,2.038012117,2.778969895,-0.7409577779,3.590348503,Osprey Lake,
nhdhr_120018482,2.037781368,2.830204088,-0.7924227197,3.286575693,Leaf Lake,
nhdhr_90770611,2.037088516,2.401819756,-0.3647312405,1.392279138,Rush Island Lake,
nhdhr_34130613,2.036968677,2.038424991,-0.001456314334,1.395059766,Tanners Lake,
nhdhr_120019940,2.036786354,1.55735095,0.4794354035,1.393346465,Upper Dean Lake,
nhdhr_32672590,2.036513279,2.100086386,-0.06357310665,1.963480488,Freeborn Lake,
nhdhr_120020646,2.036400136,4.813594335,-2.777194199,2.266750408,White Pine Lake,
nhdhr_141288146,2.035724753,2.465387984,-0.429663231,4.704728744,Lake Wisconsin,
nhdhr_91684449,2.03124951,2.566480102,-0.5352305928,1.317426076,Linwood Lake,
nhdhr_105954475,2.029349359,1.807959304,0.2213900552,5.27508597,Trout Lake,
nhdhr_59804947,2.029268732,3.157667534,-1.128398802,2.704832694,Waboose Lake,
nhdhr_82819628,2.028209973,2.310990077,-0.2827801042,1.086438531,Crystal Lake,
nhdhr_121412238,2.028052572,2.785097338,-0.7570447658,4.382751693,,
nhdhr_120020620,2.027072535,3.611252253,-1.584179717,1.266652866,Mink Lake,
nhdhr_155443325,2.025932282,2.071405663,-0.04547338079,1.141482394,Twin Lakes,
nhdhr_72858521,2.024812014,2.170763432,-0.1459514177,1.142090551,Welsh Lake,
nhdhr_37648469,2.024078026,6.20712656,-4.183048534,1.133524271,,
nhdhr_120020304,2.023787363,1.894412336,0.1293750271,1.982171132,Wallmark Lake,
nhdhr_{741422E3-D790-4D6A-BF7D-CE4C6BFC7684},2.023381622,1.668072445,0.3553091773,1.186330341,,
nhdhr_114539709,2.022832119,2.343003765,-0.3201716464,3.606814259,Clearwater Lake,
nhdhr_72862269,2.016207887,2.681893262,-0.6656853751,3.454227226,Big Bass Lake,
nhdhr_106350567,2.015244644,2.329337658,-0.3140930133,1.641436285,Loiten Lake,
nhdhr_45364775,2.010911209,3.746923653,-1.736012444,1.703300569,,
nhdhr_126211307,2.010278773,3.29128985,-1.281011077,1.662255866,Ash Lake,
nhdhr_59748965,2.009385503,2.148985989,-0.1396004862,1.416954619,Crow Wing Lake,
nhdhr_120019639,2.008911947,3.643831287,-1.63491934,2.512732051,Lake Monongalia,
nhdhr_114539919,2.007654963,2.294125423,-0.2864704601,2.79727208,Hungry Jack Lake,
nhdhr_75654223,2.006426986,4.954805431,-2.948378446,1.363808832,Loon Lake,
nhdhr_143250338,2.005500661,5.256354828,-3.250854168,1.568624196,Blue Spring Lake,
nhdhr_91676911,2.004714187,1.999706414,0.005007772888,2.121477123,Little Wood Lake,
nhdhr_120020033,2.003118516,0.9360492252,1.06706929,3.501405424,North Turtle Lake,
nhdhr_114544591,2.003050738,1.686322864,0.3167278733,1.612262388,Richey Lake,
nhdhr_166948213,2.002293581,1.433859564,0.5684340172,1.648761182,Rossier Lake,
nhdhr_159238597,2.002116433,2.743893004,-0.7417765706,1.602053042,East Side Lake,
nhdhr_59748319,2.001857828,2.608257899,-0.6064000711,1.22977786,Grave Lake,
nhdhr_EBD8B5AF-7EBC-43A3-82BA-AF41830C144C,2.000638952,4.296383965,-2.295745013,30.22688873,Rainy Lake,
nhdhr_70332261,2.00057298,2.950965544,-0.9503925634,1.970087226,Little Arbor Vitae Lake,
nhdhr_adfdf197-9f62-4650-8866-676709b89aee,1.999913206,3.080803616,-1.08089041,3.671168547,Lake Pepin,
nhdhr_80004579,1.999628921,3.248846856,-1.249217935,1.380202831,Willow Lake,
nhdhr_59806169,1.999060337,3.297416739,-1.298356402,1.728947022,Tenth Crow Wing Lake,
nhdhr_34125449,1.998325592,2.852438983,-0.8541133908,1.892592368,Long Lake,
nhdhr_155445201,1.998273915,4.922109739,-2.923835824,3.898697755,,
nhdhr_167256817,1.996973246,4.82247511,-2.825501865,1.922979089,Krays Lake,
nhdhr_80005205,1.996813432,1.542587527,0.454225905,1.54490792,,
nhdhr_59746963,1.994567078,2.24198197,-0.2474148916,1.259612924,Section Twelve Lake,
nhdhr_129225129,1.993898908,1.912292967,0.08160594111,1.922640967,Lake Ann,
nhdhr_120018981,1.993607907,1.968791214,0.024816693,4.751167674,Leech Lake,
nhdhr_91573673,1.99347437,3.029491114,-1.036016744,1.495868924,Lone Tree Lake,
nhdhr_123209101,1.991415,2.851503332,-0.8600883316,1.764888923,Silver Lake,
nhdhr_86282875,1.989717677,3.711031315,-1.721313638,1.508250527,Ellingson Lake,
nhdhr_120020737,1.988994518,1.948368165,0.04062635334,1.523747527,East Crooked Lake,
nhdhr_120019024,1.988339358,2.873461688,-0.8851223302,3.088436574,Woman Lake,
nhdhr_59746935,1.987650178,1.759675956,0.2279742221,1.787051761,Long Lake,
nhdhr_45361929,1.984680823,2.96477153,-0.9800907064,1.085763085,Lake Pulaski,
nhdhr_91595713,1.982648548,4.04484227,-2.062193722,1.125804779,,
nhdhr_86278491,1.981735197,2.823009381,-0.8412741839,1.82785751,West Silent Lake,
nhdhr_59748093,1.978714875,2.436241937,-0.4575270614,1.684802012,Nokay Lake,
nhdhr_151949389,1.977741415,2.868230757,-0.8904893428,1.374753194,Little Dummy Lake,
nhdhr_34128199,1.97634011,6.79202426,-4.815684151,1.145565259,Casey Lake,
nhdhr_121623004,1.974974173,3.244340094,-1.269365921,3.225181322,Eagle Spring Lake,
nhdhr_59746565,1.974092826,1.676401746,0.2976910807,1.052778034,Bass Lake,
nhdhr_157361961,1.974001878,2.696962265,-0.7229603868,4.754080221,Petenwell Lake,
nhdhr_120018021,1.972914128,2.065794183,-0.09288005507,1.183166824,Baldwin Lake,
nhdhr_45365553,1.972692102,2.62862959,-0.6559374887,1.244684877,Howard Lake,
nhdhr_120018087,1.972234177,1.715516775,0.2567174018,1.844805389,Mooney Lake,
nhdhr_120018754,1.972193249,5.053503803,-3.081310553,1.959780679,Gilchrist Lake,
nhdhr_141291781,1.970450236,4.442166331,-2.471716094,3.289333077,Twin Valley Lake,
nhdhr_120020568,1.970247752,4.743947903,-2.773700151,2.766052826,Devilfish Lake,
nhdhr_120020517,1.969341346,2.819638192,-0.8502968462,1.857067372,West Leaf Lake,
nhdhr_120020791,1.968090484,2.130148684,-0.1620582001,1.565547273,Palmer Lake,
nhdhr_120020363,1.967992564,7.489787356,-5.521794792,1.350000317,Clear Lake,
nhdhr_74925965,1.966766748,6.650735383,-4.683968635,1.448511688,Grindstone Lake,
nhdhr_120020725,1.966570276,1.675454563,0.2911157131,2.260448409,Pickerel Lake,
nhdhr_145283218,1.966548385,1.716164151,0.2503842336,3.106470443,Amsden Lake,
nhdhr_120018645,1.966470972,2.257322514,-0.2908515418,1.747952586,Wall Lake,
nhdhr_155411040,1.966042563,2.018313091,-0.05227052761,1.86982504,Mullett Lake,
nhdhr_120018619,1.965991799,3.06357417,-1.09758237,1.153831958,Round Lake,
nhdhr_58125069,1.965971286,2.238934269,-0.2729629839,1.286617452,Charlotte Lake,
nhdhr_166867661,1.965798642,1.59800083,0.3677978117,2.511725992,Little Rabbit Lake,
nhdhr_120020121,1.965661027,3.268072561,-1.302411533,2.440799247,,
nhdhr_120019656,1.963472637,1.472713928,0.4907587087,2.151118574,Nest Lake,
nhdhr_120019396,1.96343346,2.865036228,-0.9016027688,2.913009071,Moose Lake,
nhdhr_58125241,1.963316539,3.238915016,-1.275598477,1.790549984,Lake Carlos,
nhdhr_143250015,1.962758392,2.044595926,-0.08183753301,1.294560674,Lake Kegonsa,
nhdhr_59745783,1.961620304,1.42816389,0.5334564145,1.342479429,Sheriff Lake,
nhdhr_58123651,1.961107691,3.556556661,-1.59544897,1.153729715,Lake Irene,
nhdhr_155444215,1.960750586,4.380106918,-2.419356332,1.397395548,Little Green Lake,
nhdhr_143251029,1.958293211,3.446612626,-1.488319415,3.413835103,Delavan Lake,
nhdhr_91593815,1.957844389,5.046045169,-3.088200781,1.555551471,Duck Lake,
nhdhr_121622916,1.955752551,5.29355181,-3.337799259,2.84825563,Muskego Lake,
nhdhr_120020167,1.955678099,3.895758974,-1.940080875,1.984320585,Wild Rice Lake Reservoir,
nhdhr_59719355,1.954889365,2.511387052,-0.5564976871,1.946383411,Stevens Lake,
nhdhr_120019318,1.954353098,1.711035433,0.2433176655,2.29431536,Lake Fannie,
nhdhr_91691379,1.953068673,6.052821571,-4.099752898,1.436230889,,
nhdhr_82820398,1.951814803,2.982022568,-1.030207766,2.669108025,White Lake,
